! COPPER MOUNTAIN TECHNOLOGIES, R140, 00130614, 23.3.1/3.0
! Date: 10/15/2024 11:23:31 PM
! Stimulus(Hz)     S11(Real)        S11(Imag)        
5.00000000E+08,  8.50903571E-01, -4.49267879E-02
5.12000000E+08,  8.33370288E-01, -1.74714625E-01
5.24000000E+08,  7.96747710E-01, -2.99669241E-01
5.36000000E+08,  7.41527919E-01, -4.16767892E-01
5.48000000E+08,  6.70553016E-01, -5.24885903E-01
5.60000000E+08,  5.81232014E-01, -6.22530708E-01
5.72000000E+08,  4.80397396E-01, -7.01950657E-01
5.84000000E+08,  3.67247100E-01, -7.67511501E-01
5.96000000E+08,  2.45526495E-01, -8.11966734E-01
6.08000000E+08,  1.19336966E-01, -8.38993159E-01
6.20000000E+08, -9.46946978E-03, -8.46743917E-01
6.32000000E+08, -1.36379517E-01, -8.35485299E-01
6.44000000E+08, -2.62323680E-01, -8.03642435E-01
6.56000000E+08, -3.78659023E-01, -7.54628903E-01
6.68000000E+08, -4.86260121E-01, -6.89218157E-01
6.80000000E+08, -5.83655710E-01, -6.07044736E-01
6.92000000E+08, -6.65522601E-01, -5.13257201E-01
7.04000000E+08, -7.34071360E-01, -4.06804112E-01
7.16000000E+08, -7.85150410E-01, -2.93406272E-01
7.28000000E+08, -8.18655362E-01, -1.73063876E-01
7.40000000E+08, -8.35175102E-01, -4.99900076E-02
7.52000000E+08, -8.30362365E-01,  7.41546206E-02
7.64000000E+08, -8.10175631E-01,  1.97590134E-01
7.76000000E+08, -7.71683920E-01,  3.14825860E-01
7.88000000E+08, -7.15664909E-01,  4.26705460E-01
8.00000000E+08, -6.44287768E-01,  5.26196544E-01
8.12000000E+08, -5.57109186E-01,  6.17084010E-01
8.24000000E+08, -4.60183504E-01,  6.92047236E-01
8.36000000E+08, -3.50174609E-01,  7.52433018E-01
8.48000000E+08, -2.34856288E-01,  7.96967341E-01
8.60000000E+08, -1.12470369E-01,  8.22786247E-01
8.72000000E+08,  1.21913779E-02,  8.30047961E-01
8.84000000E+08,  1.35498967E-01,  8.19656162E-01
8.96000000E+08,  2.59136767E-01,  7.89913333E-01
9.08000000E+08,  3.73587945E-01,  7.40495824E-01
9.20000000E+08,  4.82094658E-01,  6.75408733E-01
9.32000000E+08,  5.79127804E-01,  5.94857739E-01
9.44000000E+08,  6.62917273E-01,  4.99543397E-01
9.56000000E+08,  7.30994255E-01,  3.92401273E-01
9.68000000E+08,  7.82294602E-01,  2.75836099E-01
9.80000000E+08,  8.13871195E-01,  1.54497538E-01
9.92000000E+08,  8.27988444E-01,  2.77048208E-02
1.00400000E+09,  8.23238903E-01, -9.85668136E-02
1.01600000E+09,  7.97851897E-01, -2.22881108E-01
1.02800000E+09,  7.54860902E-01, -3.42040433E-01
1.04000000E+09,  6.91721989E-01, -4.51983593E-01
