! COPPER MOUNTAIN TECHNOLOGIES, R140, 00130614, 23.3.1/3.0
! Date: 10/15/2024 10:03:06 PM
! Stimulus(Hz)     S11(Real)        S11(Imag)        
5.00000000E+08,  9.61814148E-01, -1.02879323E-01
5.12000000E+08,  9.34861296E-01, -2.49792632E-01
5.24000000E+08,  8.86278584E-01, -3.90232686E-01
5.36000000E+08,  8.13443596E-01, -5.22002346E-01
5.48000000E+08,  7.25791481E-01, -6.40894079E-01
5.60000000E+08,  6.15674882E-01, -7.45056995E-01
5.72000000E+08,  4.92854452E-01, -8.30131507E-01
5.84000000E+08,  3.59792691E-01, -8.95290211E-01
5.96000000E+08,  2.17555339E-01, -9.37287467E-01
6.08000000E+08,  7.01309966E-02, -9.57990821E-01
6.20000000E+08, -7.66489345E-02, -9.57741729E-01
6.32000000E+08, -2.21181345E-01, -9.33596768E-01
6.44000000E+08, -3.61036744E-01, -8.87707151E-01
6.56000000E+08, -4.90180445E-01, -8.20205616E-01
6.68000000E+08, -6.06761107E-01, -7.36579094E-01
6.80000000E+08, -7.10434679E-01, -6.34308064E-01
6.92000000E+08, -7.95991190E-01, -5.19506840E-01
7.04000000E+08, -8.61956103E-01, -3.92749371E-01
7.16000000E+08, -9.08505988E-01, -2.57711048E-01
7.28000000E+08, -9.34429945E-01, -1.19870222E-01
7.40000000E+08, -9.41459588E-01,  1.89301497E-02
7.52000000E+08, -9.27857528E-01,  1.58972689E-01
7.64000000E+08, -8.92423306E-01,  2.97065560E-01
7.76000000E+08, -8.38089209E-01,  4.27094509E-01
7.88000000E+08, -7.64812916E-01,  5.49034826E-01
8.00000000E+08, -6.73123674E-01,  6.56277601E-01
8.12000000E+08, -5.65796187E-01,  7.50645934E-01
8.24000000E+08, -4.47054231E-01,  8.26579407E-01
8.36000000E+08, -3.18330343E-01,  8.83811227E-01
8.48000000E+08, -1.79562589E-01,  9.23147213E-01
8.60000000E+08, -3.70920332E-02,  9.39546720E-01
8.72000000E+08,  1.04633696E-01,  9.32903447E-01
8.84000000E+08,  2.43907943E-01,  9.07361397E-01
8.96000000E+08,  3.80388057E-01,  8.59761939E-01
9.08000000E+08,  5.06400758E-01,  7.89590532E-01
9.20000000E+08,  6.22841053E-01,  7.04043051E-01
9.32000000E+08,  7.22495338E-01,  5.98630500E-01
9.44000000E+08,  8.04964693E-01,  4.80365530E-01
9.56000000E+08,  8.69650234E-01,  3.50888431E-01
9.68000000E+08,  9.11710100E-01,  2.12924590E-01
9.80000000E+08,  9.33238761E-01,  7.26283628E-02
9.92000000E+08,  9.32377685E-01, -7.15979332E-02
1.00400000E+09,  9.12006420E-01, -2.14324803E-01
1.01600000E+09,  8.67261712E-01, -3.51908388E-01
1.02800000E+09,  8.04403600E-01, -4.81955851E-01
1.04000000E+09,  7.18773629E-01, -5.98032266E-01
1.05200000E+09,  6.18787736E-01, -7.02454036E-01
1.06400000E+09,  5.01059363E-01, -7.87188339E-01
1.07600000E+09,  3.74477412E-01, -8.55611466E-01
1.08800000E+09,  2.37971525E-01, -9.02292687E-01
1.10000000E+09,  9.75607279E-02, -9.26513004E-01
1.11200000E+09, -4.58490961E-02, -9.29294128E-01
1.12400000E+09, -1.85236998E-01, -9.11518506E-01
1.13600000E+09, -3.21275352E-01, -8.70064117E-01
1.14800000E+09, -4.47597869E-01, -8.10249448E-01
1.16000000E+09, -5.64922866E-01, -7.31844807E-01
1.17200000E+09, -6.67737881E-01, -6.37598739E-01
1.18400000E+09, -7.55848481E-01, -5.27699858E-01
1.19600000E+09, -8.22255387E-01, -4.08487871E-01
1.20800000E+09, -8.75658861E-01, -2.79564932E-01
1.22000000E+09, -9.05735177E-01, -1.45503876E-01
1.23200000E+09, -9.15031323E-01, -9.68114646E-03
1.24400000E+09, -9.04450674E-01,  1.27752087E-01
1.25600000E+09, -8.75229848E-01,  2.60555242E-01
1.26800000E+09, -8.23831192E-01,  3.88668159E-01
1.28000000E+09, -7.55030194E-01,  5.05842850E-01
1.29200000E+09, -6.70566075E-01,  6.13209413E-01
1.30400000E+09, -5.71138010E-01,  7.05073031E-01
1.31600000E+09, -4.58345718E-01,  7.81552603E-01
1.32800000E+09, -3.36070737E-01,  8.40033196E-01
1.34000000E+09, -2.07549467E-01,  8.80649341E-01
1.35200000E+09, -7.09190773E-02,  9.01951473E-01
1.36400000E+09,  6.50008025E-02,  9.01172523E-01
1.37600000E+09,  1.99194625E-01,  8.82028263E-01
1.38800000E+09,  3.29767111E-01,  8.41571419E-01
1.40000000E+09,  4.54865802E-01,  7.82463131E-01
1.41200000E+09,  5.67132917E-01,  7.05257066E-01
1.42400000E+09,  6.68271358E-01,  6.11003596E-01
1.43600000E+09,  7.53013377E-01,  5.01489169E-01
1.44800000E+09,  8.21339093E-01,  3.79797779E-01
1.46000000E+09,  8.71134431E-01,  2.49676928E-01
1.47200000E+09,  8.97350327E-01,  1.12170506E-01
1.48400000E+09,  9.04685278E-01, -2.63890421E-02
1.49600000E+09,  8.89230286E-01, -1.64121681E-01
1.50800000E+09,  8.53601621E-01, -2.98863396E-01
1.52000000E+09,  7.97108401E-01, -4.26285094E-01
1.53200000E+09,  7.21821669E-01, -5.42480390E-01
1.54400000E+09,  6.29383521E-01, -6.45695416E-01
1.55600000E+09,  5.22392127E-01, -7.34073790E-01
1.56800000E+09,  4.04511349E-01, -8.02304330E-01
1.58000000E+09,  2.77619389E-01, -8.54433721E-01
1.59200000E+09,  1.45094613E-01, -8.83585610E-01
1.60400000E+09,  1.03345491E-02, -8.95955373E-01
1.61600000E+09, -1.25256251E-01, -8.85597943E-01
1.62800000E+09, -2.56278435E-01, -8.55929578E-01
1.64000000E+09, -3.82131182E-01, -8.05494453E-01
1.65200000E+09, -4.97644340E-01, -7.37037381E-01
1.66400000E+09, -6.02724336E-01, -6.52990782E-01
1.67600000E+09, -6.92403144E-01, -5.55553021E-01
1.68800000E+09, -7.66273260E-01, -4.44954581E-01
1.70000000E+09, -8.21641760E-01, -3.23597686E-01
1.71200000E+09, -8.60702070E-01, -1.96013238E-01
1.72400000E+09, -8.78440958E-01, -6.38811841E-02
1.73600000E+09, -8.75102405E-01,  6.53710733E-02
1.74800000E+09, -8.55398312E-01,  1.98544163E-01
1.76000000E+09, -8.15861090E-01,  3.25427593E-01
1.77200000E+09, -7.58047117E-01,  4.39547153E-01
1.78400000E+09, -6.82062507E-01,  5.49565930E-01
1.79600000E+09, -5.92631063E-01,  6.41953357E-01
1.80800000E+09, -4.88147836E-01,  7.25307824E-01
1.82000000E+09, -3.73415352E-01,  7.87655153E-01
1.83200000E+09, -2.51353500E-01,  8.34227479E-01
1.84400000E+09, -1.23500516E-01,  8.61797347E-01
1.85600000E+09,  6.35468548E-03,  8.69848134E-01
1.86800000E+09,  1.36986113E-01,  8.58219959E-01
1.88000000E+09,  2.65131825E-01,  8.26780792E-01
1.89200000E+09,  3.86511197E-01,  7.77886977E-01
1.90400000E+09,  4.99116858E-01,  7.10112304E-01
1.91600000E+09,  6.00504429E-01,  6.27250489E-01
1.92800000E+09,  6.89335834E-01,  5.28044083E-01
1.94000000E+09,  7.59059118E-01,  4.19730292E-01
1.95200000E+09,  8.14853082E-01,  3.00715176E-01
1.96400000E+09,  8.50499310E-01,  1.73413458E-01
1.97600000E+09,  8.67369223E-01,  4.31645289E-02
1.98800000E+09,  8.63096973E-01, -8.98046906E-02
2.00000000E+09,  8.40883581E-01, -2.18303803E-01
2.01200000E+09,  7.97127876E-01, -3.44884100E-01
2.02400000E+09,  7.35812093E-01, -4.60076571E-01
2.03600000E+09,  6.56605913E-01, -5.66967559E-01
2.04800000E+09,  5.62501661E-01, -6.60237837E-01
2.06000000E+09,  4.56385124E-01, -7.37936736E-01
2.07200000E+09,  3.39680856E-01, -7.97616543E-01
2.08400000E+09,  2.15561396E-01, -8.37456333E-01
2.09600000E+09,  8.54083102E-02, -8.58618377E-01
