Frequency_Hz,Epsilon_Real,Epsilon_Imag,Real_Uncertainty,Imag_Uncertainty
884000000,60.2550305266543,25.1227724851819,0.592569270809083,0.685135062253857
896000000,60.2246221935216,24.8769735330635,0.617335651206104,0.68363468663698
908000000,60.1926307737911,24.639798444692,0.618535125325447,0.596017126452965
920000000,60.165178102709,24.4208834842121,0.58649559465758,0.499868005068952
932000000,60.1393780109649,24.2121113649964,0.763390210955195,0.634051041814331
944000000,60.0921667859033,24.0207403137486,0.646455287162195,0.684273992136844
956000000,60.0360280528587,23.835809659847,0.701512326550007,0.664977287270688
968000000,59.9568274208394,23.6368872211568,0.708136347706319,0.534958735699076
980000000,59.8763963400574,23.4354234505629,0.609435118036992,0.565602692709703
992000000,59.8093729733653,23.2262349430199,0.634922554729615,0.601566725809382
1004000000,59.7354631886716,23.0222570091043,0.63787719939978,0.535453693568945
1016000000,59.6450823994106,22.8168114249571,0.669549437721905,0.544627073009621
1028000000,59.5777631964852,22.6106957385202,0.656101615488598,0.418145217734786
1040000000,59.4920002745039,22.3925289445498,0.668058393990292,0.445996632555339
1052000000,59.4296997033444,22.1690442451126,0.733492856754542,0.506790579213173
1064000000,59.3770966494966,21.9234885974876,0.740639347660614,0.43573766707349
1076000000,59.3480336046197,21.698259821588,0.804391966403826,0.452469847758483
1088000000,59.3220378319666,21.4594630442381,0.872537776766484,0.511105769487223
1100000000,59.3052811990351,21.2339083891875,0.875344777761017,0.640022594634645
1112000000,59.2977835414128,21.0117387973718,0.830413198300815,0.604261684172718
1124000000,59.2847544923282,20.7891783185283,0.86995441755543,0.670204310375488
1136000000,59.2958348776846,20.5751232273516,0.790245084107907,0.750375486172464
1148000000,59.3081344924103,20.3602991386002,0.790465918334509,0.878660764753772
1160000000,59.3298271388147,20.1582351502498,0.702928731584726,0.887735635135516
1172000000,59.3617107213052,19.9778936481272,0.666276176247928,0.969464348423185
1184000000,59.4034147589768,19.8003596951985,0.591809025196876,1.01218690512446
1196000000,59.4420208813005,19.6375518512358,0.625547348098548,1.00820363857754
1208000000,59.4956313658028,19.4869869404337,0.62142225161299,0.949132513428473
1220000000,59.5464482930247,19.3533287274284,0.453600170186224,0.90767944002374
1232000000,59.5966289855184,19.2334916297148,0.50595907400275,0.863534289882283
1244000000,59.6512377238458,19.1224146610353,0.460375260273919,0.808975369191186
1256000000,59.6951863931224,19.01816626347,0.500126653559814,0.722865898387643
1268000000,59.7376954569436,18.924859079666,0.428871940757221,0.582467010680606
1280000000,59.7670021028081,18.8436662802844,0.534289881811555,0.49994328728786
1292000000,59.8004590049678,18.767338788038,0.517795371172685,0.425412124443067
1304000000,59.8225616785949,18.7023630452495,0.469146731626801,0.164675573187072
1316000000,59.8372031365778,18.6364845089329,0.494678519849254,0.278390526262154
1328000000,59.840196486561,18.5777183339082,0.445852166195852,0.246550287575512
1340000000,59.843176678226,18.5239154014364,0.425303153421024,0.33401829199436
1352000000,59.8325569530983,18.4695387449211,0.549655246768618,0.460006782385869
1364000000,59.8126135494802,18.4129275388168,0.544251982248212,0.3866658559818
1376000000,59.7922060589142,18.3583312989754,0.581179563758282,0.390423005730838
1388000000,59.7613281409685,18.2989919930999,0.710594633410566,0.373642479567691
1400000000,59.7297884415793,18.2370081355262,0.78320229503442,0.319085460827099
1412000000,59.6913723091284,18.1704933895424,0.763719971966389,0.157052516485993
1424000000,59.6499375397183,18.1069006474061,0.773266761373782,0.205580702650988
1436000000,59.6055199427819,18.0370581230298,0.846573674833663,0.209193422965761
1448000000,59.5591192008548,17.9693153692631,0.85287035766251,0.12336378436304
1460000000,59.5153319768166,17.9047209230677,0.863117009029877,0.179200185709712
1472000000,59.4712753358196,17.8303817528154,0.898324666559868,0.259182700601693
1484000000,59.4328442807547,17.7402002957376,0.945464142675697,0.29515879214856
1496000000,59.3931682214416,17.6482403787328,0.930989659443062,0.351241059486358
1508000000,59.3571821723195,17.5667752338256,0.969093957539556,0.37847517004948
1520000000,59.31941774804,17.4926113858785,0.989110124705055,0.44363388189691
1532000000,59.2845660264432,17.4093408943918,0.953290982892324,0.533123485291681
1544000000,59.2545743468763,17.3256709688203,0.928063666070679,0.614295724411667
1556000000,59.2343566221469,17.2346940988788,0.873796410484182,0.68462748860086
1568000000,59.2113553664394,17.1504399039852,0.861929728246345,0.797755922967446
1580000000,59.1917797349061,17.0646765963861,0.873138811253544,0.732213844869303
1592000000,59.1871151334478,16.973399354099,0.789610601122084,0.774110341544231
1604000000,59.1807765769907,16.8869962151973,0.781213794410497,0.829649624492924
1616000000,59.189876833555,16.8127183053796,0.679446252033465,0.831433275977009
1628000000,59.1953740217989,16.7455438548326,0.600499414647932,0.751103493297026
1640000000,59.2116599451503,16.6777279397701,0.602257262170401,0.787215641555455
1652000000,59.2187801291071,16.6162392903935,0.554741999947191,0.707304607169605
1664000000,59.2322373289367,16.5568461743853,0.562192858474204,0.661784356551947
1676000000,59.236278027604,16.5073021264547,0.552546058080294,0.608912891129395
1688000000,59.2419609090454,16.4692491368308,0.509778859059994,0.644694802811163
1700000000,59.2418391045007,16.4290903330207,0.514214611346684,0.618179397389451
1712000000,59.238328550043,16.3977270271715,0.581906425139163,0.61865881700351
1724000000,59.2280399542908,16.3689472077721,0.503629308869799,0.565889449001957
1736000000,59.2132636242479,16.3387633766322,0.524517097603225,0.622430988260808
1748000000,59.1932565896975,16.3015300360594,0.476227450652287,0.573982461366324
1760000000,59.1790436640543,16.2614850840407,0.451536331970112,0.54137569231224
1772000000,59.1571952295987,16.2275892356428,0.42739864815946,0.512480026488716
1784000000,59.1409612356454,16.1896609608549,0.517059706292829,0.520765468798764
1796000000,59.1294437252282,16.1500853101004,0.487892177575772,0.537159896808966
1808000000,59.1188691175358,16.1059803808787,0.517240344383241,0.508883243447085
1820000000,59.1003011111692,16.0590371921721,0.524121407814711,0.47950820556537
1832000000,59.0965885392578,16.0135234820968,0.504000936028493,0.475251921466201
1844000000,59.07735305253,15.982951376492,0.502541359450993,0.456646871407057
1856000000,59.0713047898709,15.9521995128518,0.542856252630294,0.422710902919833
1868000000,59.0587439809775,15.9195588777252,0.504066928780545,0.374406693212117
1880000000,59.0460751986407,15.8828752291521,0.441734638870261,0.371228004241409
1892000000,59.0344872841819,15.8539327282602,0.463878065897244,0.369352658276709
1904000000,59.0188830226914,15.8268524162992,0.482633115614927,0.314618082428304
1916000000,59.0072697434387,15.804731201692,0.44280994237047,0.298986329519296
1928000000,58.9890005639968,15.770646463338,0.468426381326603,0.247620792336881
1940000000,58.9793960746032,15.7408665984078,0.443879346887715,0.243594335145058
1952000000,58.9599459282515,15.7172484945498,0.414104035478138,0.186821620555242
1964000000,58.9516510355523,15.69766522684,0.492671102011757,0.155674968669591
1976000000,58.9334508794354,15.6726916070768,0.493200575314509,0.212863537914721
1988000000,58.9175214599754,15.6465001471634,0.387933590577798,0.15385778814715
2000000000,58.8939791270574,15.6240521229398,0.49294285595142,0.18310403979309
2012000000,58.8763671273404,15.6023217856595,0.559685144281655,0.14245969644287
2024000000,58.8564980284445,15.5798482211818,0.602211150013464,0.0447674908338266
2036000000,58.8378992757442,15.5532579056763,0.550326338387092,0.149963570327738
2048000000,58.8211122309698,15.5240444313816,0.631144040998636,0.102306207637845
2060000000,58.7986478125046,15.5021560147706,0.552029368650341,0.149919854322325
2072000000,58.771205666354,15.478570730421,0.662774771362255,0.127671289933029
2084000000,58.7468586815509,15.450146512113,0.676218203979748,0.203242732425571
2096000000,58.7224241694496,15.4229465760477,0.664928192839122,0.214347787688251
2108000000,58.6951401481525,15.3979176496916,0.672084188958251,0.138918700069408
2120000000,58.6673847496964,15.3716882355757,0.623630900157393,0.244054136560725
2132000000,58.6398186900832,15.3431513439823,0.661579823057368,0.234799190637583
2144000000,58.6134788486606,15.3158712327629,0.722309032075859,0.257652941246002
2156000000,58.5796462508406,15.287457348397,0.734346112967028,0.236784597481165
2168000000,58.5518442252934,15.2627440882774,0.652276733192678,0.270324452986432
2180000000,58.5232058947466,15.2315535684953,0.690628311357603,0.296571470638107
2192000000,58.4942229420652,15.2053582671815,0.67128147990937,0.357767734035509
2204000000,58.4737145472283,15.1677886429675,0.743990383271217,0.334421704553134
2216000000,58.4526782248557,15.1338774765463,0.653816606168737,0.312223300818683
2228000000,58.4367152388505,15.1076424919891,0.695378124041222,0.339852732463877
2240000000,58.4220521256946,15.0842425104039,0.681177819695411,0.342949340946403
2252000000,58.405554425685,15.0579830518321,0.686337031862912,0.322065711044518
2264000000,58.3947657463537,15.0342122657178,0.681479726983519,0.336544560037218
2276000000,58.3792685846799,15.0128542268456,0.649516555995785,0.333063394789239
2288000000,58.3743928861464,14.9952290096599,0.636142996569396,0.34534447908134
2300000000,58.3694997433008,14.9821549334729,0.641697640681298,0.366420716747004
2312000000,58.3621748588934,14.9700638149644,0.67471134304451,0.348077516697846
2324000000,58.3497471404255,14.9545307666849,0.636640217223158,0.36659839146033
2336000000,58.3454374821406,14.9442301928735,0.60938348173721,0.359525058279334
2348000000,58.3417632326639,14.9331040196245,0.546409640666903,0.327811424431904
2360000000,58.3415818404433,14.9270415064929,0.619289418428229,0.348841221574251
2372000000,58.3385741294345,14.9157826650237,0.540096661850293,0.358942491342285
2384000000,58.3364554837398,14.9025530231676,0.574550717978592,0.343842644681154
2396000000,58.3350143794143,14.9012214577341,0.56537918984888,0.372115564951978
2408000000,58.3272962178097,14.8989726621466,0.562788288704721,0.340406741469577
2420000000,58.3191365512855,14.8935209662858,0.589171976866893,0.293063723529994
2432000000,58.3063397426953,14.8885684572068,0.535394390719488,0.341759579509246
2444000000,58.2972654117273,14.8826123299801,0.554770331313421,0.304534059645516
2456000000,58.2843298834051,14.8792309663826,0.569860938078858,0.281077709175326
2468000000,58.2720233650801,14.8733158729481,0.536873402563805,0.243708279649608
2480000000,58.266012353181,14.8672587655102,0.559003569771832,0.239121170003624
2492000000,58.2561395629992,14.8589317394771,0.62158008796663,0.264819500466834
2504000000,58.2438265232957,14.8545693216397,0.507201072421946,0.247463947735427
2516000000,58.2320029575884,14.8515306156647,0.546675489247477,0.206664580379148
2528000000,58.2175661044148,14.8481030559065,0.526467951869634,0.195702215551939
2540000000,58.2114263848663,14.8471255327087,0.542187513244919,0.213730030582516
2552000000,58.1968834411445,14.8418913264426,0.51911255870193,0.189404637283691
2564000000,58.183070929894,14.8376003654278,0.586923342177331,0.212237568811441
2576000000,58.1636275032449,14.8343959134168,0.617978411216783,0.226166950527099
2588000000,58.1418267023451,14.833835646087,0.546005736636155,0.145540814130946
2600000000,58.117972377908,14.8328248347778,0.521903829021765,0.155308746490776
2612000000,58.0961405806375,14.8270741877059,0.525997837540398,0.1537463184594
2624000000,58.0695205276278,14.8195282071109,0.541780059509683,0.109284665811572
2636000000,58.039205550033,14.8139750981778,0.534358966344232,0.0956414657194378
2648000000,58.0082139765249,14.8061569071468,0.543478463037089,0.137592545013571
2660000000,57.9692549501014,14.7926883556518,0.527153712243352,0.107525120828237
2672000000,57.9311705129715,14.7862621435205,0.556727547292827,0.220312166625266
2684000000,57.8973788521122,14.7744126141945,0.50284400107279,0.110716415710452
2696000000,57.8601617231451,14.7639044069365,0.603284161012161,0.175346322326381
2708000000,57.8168377001465,14.7509938807501,0.66618627373002,0.145408792173611
2720000000,57.7730321259131,14.7340920951286,0.645452895828827,0.128759251890148
2732000000,57.7378958871328,14.716016314515,0.678391891808017,0.160430466875999
2744000000,57.6979724384872,14.7008465873401,0.703714860020357,0.130099584780859
2756000000,57.6591781455015,14.6825320222187,0.721782378550407,0.175984960848745
2768000000,57.6232097985013,14.6606357072174,0.801368952284419,0.140774916078046
2780000000,57.5904558697078,14.6352127792982,0.791959351100408,0.170894116856897
2792000000,57.5717123101198,14.6129910890741,0.842578662313506,0.125548628728125
2804000000,57.5529217790745,14.5928990837636,0.746938580035232,0.101603762989096
2816000000,57.5407898687917,14.5740407231003,0.798180419797795,0.159568564939957
2828000000,57.5375394658534,14.5568206074236,0.811288045943449,0.119882962549295
2840000000,57.5274906821612,14.5421412500092,0.793720813098517,0.221136225348397
2852000000,57.5260697337064,14.5318198620714,0.825747067461356,0.172236939953308
2864000000,57.5278053344017,14.5226221552367,0.773721193642116,0.210417825261414
2876000000,57.5353509087196,14.5159198340459,0.785072988758096,0.246836769983636
2888000000,57.5431846890641,14.5126781218418,0.805517901609448,0.28615706400219
2900000000,57.5472649464968,14.5068834507495,0.762127931403157,0.242590355510524
2912000000,57.5530150549515,14.5054505388205,0.716952897797722,0.248267982861079
2924000000,57.5583198415891,14.5081679468291,0.693643418885526,0.275397374935031
2936000000,57.5635327733011,14.5118963087373,0.69389957809265,0.299151621417477
2948000000,57.5677080179974,14.5179102434765,0.712368547239719,0.283037773758379
2960000000,57.5730939702099,14.5240842323383,0.698188284546045,0.267735369863369
2972000000,57.5688759873814,14.5304120962182,0.721606852913988,0.29872465388707
2984000000,57.5624664171207,14.5406418666624,0.691742672405295,0.269319366535443
2996000000,57.5528322623206,14.5436047422383,0.668833078813328,0.278398411667408
3008000000,57.5381730299619,14.5588712311217,0.707384240262118,0.230479844392601
3020000000,57.5200104692639,14.5689880865056,0.687734470366303,0.26287089941492
3032000000,57.5068646551231,14.5756156393752,0.739473648829553,0.283397861749346
3044000000,57.4816002528296,14.5850729077064,0.643104317921364,0.202483537347795
3056000000,57.4571525518471,14.5944353617268,0.67401400868882,0.231030127966322
3068000000,57.4289366474842,14.6058405792911,0.696151712373466,0.228421990887851
3080000000,57.3983224660922,14.6049550362004,0.637811496681885,0.24381237777095
3092000000,57.3676424522328,14.5996617745562,0.658869619915098,0.222023309743839
3104000000,57.3310938517148,14.5997289163553,0.702446201935318,0.214748098758151
3116000000,57.3027708175633,14.5968306389239,0.678073588422784,0.264523394231571
3128000000,57.2752114157786,14.5933750573546,0.701609583882762,0.230560341171515
3140000000,57.2481499261578,14.5969593177028,0.699464128595682,0.211844592539587
3152000000,57.2226830931384,14.596895921219,0.648441812806847,0.248140623122979
3164000000,57.2013906342884,14.595374733178,0.711685814229486,0.144424412529578
3176000000,57.1784378870432,14.5906591292727,0.722416838810081,0.249901923491178
3188000000,57.1574768453985,14.5865236170534,0.707266527834843,0.238334701593221
3200000000,57.1438458495655,14.5830852687286,0.723619575419436,0.142646962492527
3212000000,57.1311154070722,14.5767286830318,0.665604692006028,0.183088865240983
3224000000,57.1193203733216,14.5722298433242,0.780556957410749,0.26550127134053
3236000000,57.1078575650328,14.5665241275649,0.852223257692444,0.120747582165976
3248000000,57.100263048351,14.5663447700671,0.647664739900052,0.240364352208636
3260000000,57.0943869551148,14.5689419397731,0.691609552072166,0.355893769640716
3272000000,57.0921336921656,14.5721028573899,0.646366754582769,0.272771060244879
3284000000,57.0862363172533,14.5727713685916,0.730974559497718,0.342490198415936
3296000000,57.0753301491235,14.5788873798655,0.746631990921279,0.183438766049951
3308000000,57.0696735925992,14.582007396347,0.696801237040398,0.269419144685414
3320000000,57.0605505125593,14.5849801089481,0.72485827644316,0.160949762544548
3332000000,57.0486594750154,14.587393739876,0.698206387392153,0.223394077977167
3344000000,57.0369562867358,14.5892459104351,0.693315444661264,0.215178112393422
3356000000,57.0247442447981,14.5923672312539,0.707180255647909,0.20658607645431
3368000000,57.0157207237115,14.5876807220784,0.693860908978559,0.233584721562978
3380000000,57.0065586831211,14.5938231879809,0.781418138137234,0.282317679020886
3392000000,56.9863985615686,14.5893956855149,0.671195712605914,0.247352868957616
3404000000,56.9745676023482,14.5899849976785,0.70854813279035,0.246128908009979
3416000000,56.9531621170019,14.5901023672253,0.755500498675023,0.217630826833338
3428000000,56.93255997054,14.5858441193909,0.750995033106517,0.22296713516342
3440000000,56.9159822476919,14.5798989358216,0.710885191656963,0.258522367611083
3452000000,56.9002573255547,14.587177398572,0.704043516962667,0.261762879029344
3464000000,56.8893968637041,14.5867869808349,0.652509814055692,0.232819666802615
3476000000,56.8741555954782,14.5858865643734,0.747445113508371,0.269544571991759
3488000000,56.8584959290959,14.5847981147989,0.758109134157901,0.304290225769418
3500000000,56.8443446487997,14.5827346461556,0.719010876605339,0.259850293191451
3512000000,56.8308718442874,14.5768987392244,0.741902848104061,0.245288771716825
3524000000,56.8186454569572,14.5700479991606,0.717355842988196,0.25606953264894
3536000000,56.8065912235748,14.5682788921449,0.698491322717579,0.290800186475481
3548000000,56.8016267448435,14.5714610765172,0.733851097335283,0.286045633470548
3560000000,56.7938769617371,14.5727621990828,0.742815842766368,0.236016678160884
3572000000,56.7876317616299,14.5810027772831,0.706400894443568,0.296240646917543
3584000000,56.7814883335664,14.5920462443414,0.761166689751928,0.266724433818211
3596000000,56.7761299596793,14.6095437752522,0.767203024643413,0.360277059247289
3608000000,56.7701995038059,14.6258204468913,0.810671418132014,0.308184720575575
3620000000,56.7615456351623,14.6407421146284,0.798508637555035,0.320012751654003
3632000000,56.7507878476041,14.6599372670903,0.777702417529776,0.298581990185493
3644000000,56.7360277395545,14.6798165501336,0.754018900098879,0.362982230002772
3656000000,56.7305753030773,14.7047985860143,0.82338201017606,0.217028707757787
3668000000,56.7192690069656,14.7233896835809,0.761876544997695,0.27846438403765
3680000000,56.7058547440555,14.7426705661731,0.698670657531533,0.263762017565987
3692000000,56.6958614710185,14.7619468148608,0.651119581360919,0.163132574865359
3704000000,56.6816260520772,14.7797776251252,0.67057023231376,0.264995860733569
3716000000,56.6699716730731,14.8010192605737,0.730629131132375,0.260868268201405
3728000000,56.6590568388343,14.8232034702974,0.70121354236275,0.299123344397041
3740000000,56.6468874267491,14.839381198799,0.717334703597973,0.255835588554918
3752000000,56.6348605829675,14.8605069549477,0.705739185205729,0.22283618559323
3764000000,56.6241891322354,14.8752990231663,0.691719057792541,0.210866535355137
3776000000,56.6131262331539,14.8901162146811,0.716827493751027,0.256032841551799
3788000000,56.6049150207255,14.8955348755506,0.745560608867635,0.282977356877568
3800000000,56.5991480987537,14.9070787519566,0.65091779218315,0.254050338915139
3812000000,56.5793150305776,14.9113650883757,0.68096637335296,0.254198641705228
3824000000,56.5640232200791,14.9160635735238,0.629064752594774,0.278263886069432
3836000000,56.5473902394042,14.9199279903379,0.650054009671689,0.240722119800937
3848000000,56.5390779940451,14.9299098355806,0.682525220273649,0.318990628943316
3860000000,56.5292697168479,14.9292615715317,0.682281896996223,0.27064692681731
3872000000,56.5174613026019,14.9383086649294,0.620808723552252,0.252944773631827
3884000000,56.5072087540036,14.9506440067585,0.657316777845706,0.307377051435306
3896000000,56.4991125030982,14.9599992030623,0.668162384057719,0.28476873914924
3908000000,56.4842681939703,14.9656152950049,0.657057340586481,0.287438540207344
3920000000,56.4665052835226,14.9694120612284,0.623978942522891,0.268138435503668
3932000000,56.4537264338155,14.9733191210903,0.664268292713948,0.270291749449243
3944000000,56.4370899128772,14.9831614750211,0.644015960461741,0.292069714998805
3956000000,56.4164815195986,14.9921019333093,0.674002348537559,0.245429683032412
3968000000,56.39538654279,14.9971675912365,0.701835534404554,0.336776500896502
3980000000,56.3755335091053,15.0107675426257,0.646833843860713,0.15004837340753
3992000000,56.3511957186303,15.0179749174216,0.684684326871394,0.445984623893723
4004000000,56.3341223146273,15.0257922725113,0.58126428341576,0.380500206185729
4016000000,56.3164084691628,15.0321698797253,0.75716161303285,0.184431253886519
4028000000,56.2976813762165,15.0447496568737,0.635727895916334,0.23571097350075
4040000000,56.2762322075524,15.0544799534397,0.707869261125335,0.254536285374828
4052000000,56.2558628104887,15.0642155161105,0.700275786225683,0.398818212760212
4064000000,56.2335053273761,15.0727506738707,0.676514802660181,0.220996789201466
4076000000,56.2136574983548,15.0826152949096,0.709234561983168,0.141736445478924
4088000000,56.1935804344882,15.0893315689079,0.615350150687841,0.305953784670008
4100000000,56.1769857938585,15.0983869539476,0.72356200266504,0.284496078730651
4112000000,56.1606930196398,15.1024280982478,0.734066538359868,0.242745215435647
4124000000,56.1391183701129,15.1143394537044,0.674803737152864,0.298818245738572
4136000000,56.1209735982363,15.1219536946745,0.678035360116239,0.226407797327699
4148000000,56.0999729523984,15.1345044138175,0.694390811058148,0.265666087906612
4160000000,56.0749712230653,15.14302966995,0.688640577859642,0.309985629758153
4172000000,56.0636003518707,15.1513263095787,0.701741525220768,0.260153339836834
4184000000,56.0535740849834,15.1563125775671,0.714525904102355,0.230056812404192
4196000000,56.0422260716843,15.1672214891717,0.700711374931733,0.213140341438459
4208000000,56.0265227319098,15.1731876682319,0.714343725757815,0.251526509636995
4220000000,56.0049720032882,15.1834378654442,0.712112570834666,0.229744904297366
4232000000,55.988148332453,15.1818672756354,0.704568687945508,0.21525855017607
4244000000,55.9694428572093,15.1957126675932,0.771237421140579,0.290390917796989
4256000000,55.9453968841576,15.199824792688,0.656761751550971,0.258464912206804
4268000000,55.9262331245729,15.1993629632357,0.710882059337877,0.299589200588718
4280000000,55.915371980855,15.2024214877071,0.702025605862904,0.246169929142528
4292000000,55.8865184237326,15.2180542605403,0.689303713602929,0.261158804015176
4304000000,55.8658033006315,15.2276266285594,0.693710331804442,0.267492227109819
4316000000,55.8492562411131,15.2379261222957,0.725358389935444,0.284937070090634
4328000000,55.8372673054915,15.2516992326558,0.665003064731313,0.247625654472266
4340000000,55.8282322760534,15.2682517313604,0.697405044420147,0.308911694908126
4352000000,55.8166456173255,15.2850930385915,0.742786041006331,0.281364267931308
4364000000,55.8053097209265,15.3043610029818,0.689691293026165,0.241159444899574
4376000000,55.7896266786754,15.3202118603156,0.763686042040975,0.349879536940857
4388000000,55.7761242155055,15.3348361085518,0.734305546120041,0.374648498715229
4400000000,55.7669971542195,15.348950941822,0.70438015735071,0.342818873412983
4412000000,55.7564688150494,15.364881753418,0.695059939684403,0.248694915971321
4424000000,55.7469213883355,15.3832465468494,0.589337420435801,0.372439777451271
4436000000,55.7413847202667,15.3964337473611,0.667085838701632,0.369795387190058
4448000000,55.7325273829907,15.4170787318478,0.738475706187387,0.221679936053741
4460000000,55.7222127780465,15.4384852068671,0.677388434816812,0.319882879653311
4472000000,55.7141090809955,15.4565341390934,0.663920175063052,0.268107507405455
4484000000,55.7103776088157,15.4729783723244,0.724272100625658,0.312293002115396
4496000000,55.7083491039048,15.4877898217723,0.612828669382188,0.364591599129909
4508000000,55.7053809172729,15.4986420859598,0.64724875844624,0.27618926552544
4520000000,55.7042679764461,15.5052513065048,0.648067398310851,0.287361664400027
4532000000,55.6960005385209,15.5135961079392,0.66771049424994,0.293922961686224
4544000000,55.6855796060811,15.5257651343883,0.654794562196493,0.283086446944465
4556000000,55.6821347952583,15.5362722698035,0.597780839283851,0.252435428277949
4568000000,55.6621553133306,15.5433125277875,0.69090273947354,0.300765759747202
4580000000,55.6515794865604,15.5477855540791,0.65064588231977,0.306076963822522
4592000000,55.6279845066909,15.5598478537538,0.717316985125948,0.240358673891929
4604000000,55.6069390435341,15.5528407908542,0.690166342103467,0.270175794355083
4616000000,55.5911118046549,15.5520312220443,0.642649778833701,0.262467335134683
4628000000,55.57534969849,15.5571760998546,0.620907203086738,0.320715904376523
4640000000,55.5267946233739,15.5439037864418,0.665413323503041,0.265018547985006
4652000000,55.5074900361275,15.5432726990912,0.651590375554354,0.280593385054527
4664000000,55.475942219239,15.5279317983206,0.662678541412408,0.307073301925017
4676000000,55.4654658886598,15.5347868395316,0.64102479312466,0.291741832618968
4688000000,55.4387532233378,15.5443184745231,0.645627899886691,0.301023095844084
4700000000,55.3946198619027,15.5761974815551,0.644728227157149,0.318395714363826
4712000000,55.3639240338854,15.5984911083222,0.687684829609344,0.268718691908111
4724000000,55.406127879121,15.6149127393245,0.679450068781863,0.301345122858542
4736000000,55.3706488560385,15.6239273576197,0.697675319844403,0.281304633524275
4748000000,55.3292865298432,15.6578755904348,0.647585758002081,0.33743027997083
4760000000,55.3276529672657,15.6483524519177,0.64065597174077,0.328549823774315
4772000000,55.3353072132008,15.6791717521595,0.641017098247171,0.279244717088146
4784000000,55.3189130750424,15.7404326348927,0.709870843207632,0.368932226766215
4796000000,55.3061093065737,15.7806591769363,0.6973279590252,0.339485971118086
4808000000,55.3148134504147,15.8235348053013,0.930470047876576,0.290666805579519
4820000000,55.3160987916458,15.8497499557917,0.567023977025414,1.10089982361691
4832000000,55.3403555641005,15.8723505056004,0.96193091709203,0.524652261026798
4844000000,55.3578515799472,15.8989654879119,0.747404621927089,0.560508387660114
4856000000,55.3866145625178,15.9331416567577,0.712859902729598,0.408747325935386
4868000000,55.3986258893241,15.9592709410033,1.1082298834947,0.328829015309516
4880000000,55.4295526390034,16.001733877747,0.312508891520791,0.547733598695986
4892000000,55.450924345339,16.0230506075353,0.876704151292733,0.487519248917214
4904000000,55.4746035554109,16.0401847375277,0.669305400200755,0.862670605792542
4916000000,55.4984441387636,16.0381968084596,0.711585040001885,0.886058414012657
4928000000,55.5225261213927,16.0471591383253,0.81750087894661,0.572915773081857
4940000000,55.5190021888578,16.0653773551311,0.584834812234403,0.101001818000506
4952000000,55.5404296576763,16.0606888739605,0.43720607872531,0.407144451474954
4964000000,55.5515121243891,16.0720326326567,0.589698481101177,0.326946772548646
4976000000,55.5595514092389,16.0399868137279,0.475997633075882,0.724033092726073
4988000000,55.5445076420245,16.020656749797,0.253184868999279,0.235981737036326
5000000000,55.531129812654,16.0447344395606,0.61934412911546,0.496322887102443
5012000000,55.4975125875725,16.0548686514432,0.547757747935254,0.269678015388151
5024000000,55.5266604999564,16.0686949768067,0.534311906446651,0.307809681600066
