Reference 3,,
f(GHz)           ,e1,e2        
500000000,78.5195533333333,1.89242166666667
512000000,78.5130666666667,1.974037
524000000,78.4364866666667,2.03467733333333
536000000,78.3698666666667,2.05469166666667
548000000,78.3519066666667,2.060962
560000000,78.3649833333333,2.08031066666667
572000000,78.3680266666667,2.102433
584000000,78.3490533333333,2.13966866666667
596000000,78.28487,2.161731
608000000,78.2735433333333,2.08187866666667
620000000,78.3863933333333,2.04152166666667
632000000,78.4814133333333,2.12316466666667
644000000,78.5009733333333,2.225862
656000000,78.4803566666667,2.31106
668000000,78.43973,2.39212233333333
680000000,78.3508466666667,2.446573
692000000,78.22836,2.40657433333333
704000000,78.1938766666667,2.23273433333333
716000000,78.3494866666667,2.07916666666667
728000000,78.62418,2.05458233333333
740000000,78.85576,2.24230566666667
752000000,78.9347333333333,2.47321733333333
764000000,78.9517766666667,2.65079433333333
776000000,78.9550933333333,2.80875766666667
788000000,78.9558766666667,2.95485333333333
800000000,78.9636,3.09781033333333
812000000,78.9394533333333,3.28393433333333
824000000,78.8012233333333,3.48838766666667
836000000,78.5766833333333,3.53333
848000000,78.4760766666667,3.45774633333333
860000000,78.47837,3.41674566666667
872000000,78.5063466666667,3.42487366666667
884000000,78.5363366666667,3.451563
896000000,78.5643533333333,3.50208966666667
908000000,78.5886166666667,3.57925766666667
920000000,78.59602,3.681314
932000000,78.5703766666667,3.77848266666667
944000000,78.5110333333333,3.869902
956000000,78.4317366666667,3.926861
968000000,78.3612533333333,3.938951
980000000,78.33763,3.933047
992000000,78.3465366666667,3.94913966666667
1004000000,78.3647633333333,3.99612133333333
1016000000,78.38107,4.05912333333333
1028000000,78.38554,4.143442
1040000000,78.38686,4.24206266666667
1052000000,78.3500666666667,4.37295666666667
1064000000,78.25585,4.515149
1076000000,78.07866,4.60351266666667
1088000000,77.8973766666667,4.57995433333333
1100000000,77.7824866666667,4.50789566666667
1112000000,77.7260133333333,4.41940266666667
1124000000,77.6971,4.34421766666667
1136000000,77.6878666666667,4.269478
1148000000,77.68798,4.20574933333333
1160000000,77.6882666666667,4.113323
1172000000,77.7484433333333,3.984308
1184000000,77.8963466666667,3.87640533333333
1196000000,78.0868166666667,3.86133366666667
1208000000,78.2360133333333,3.92954133333333
1220000000,78.3445733333334,4.00828266666667
1232000000,78.4269066666667,4.10454066666667
1244000000,78.48894,4.192476
1256000000,78.54721,4.26735033333333
1268000000,78.62129,4.34643933333333
1280000000,78.7047033333333,4.44955733333333
1292000000,78.77038,4.59099266666667
1304000000,78.7975833333333,4.741069
1316000000,78.79903,4.88111133333333
1328000000,78.7881366666667,4.99897133333333
1340000000,78.7689833333333,5.103884
1352000000,78.7548433333333,5.20806033333333
1364000000,78.7476666666667,5.30599066666667
1376000000,78.74116,5.40552
1388000000,78.7365966666667,5.502724
1400000000,78.7290833333333,5.61876066666667
1412000000,78.7179066666667,5.729657
1424000000,78.7008,5.85391833333333
1436000000,78.67119,5.98855733333333
1448000000,78.6185533333333,6.13590033333333
1460000000,78.5263566666667,6.27818433333333
1472000000,78.4015533333333,6.39870733333333
1484000000,78.2575666666667,6.49181466666667
1496000000,78.1036933333333,6.54322066666667
1508000000,77.9560166666667,6.56018
1520000000,77.8211566666667,6.54929233333333
1532000000,77.7038533333333,6.516155
1544000000,77.6072933333333,6.463722
1556000000,77.5379433333333,6.40260733333333
1568000000,77.4892033333333,6.340418
1580000000,77.4562866666667,6.26927333333333
1592000000,77.4592033333333,6.19732233333333
1604000000,77.4860033333333,6.140842
1616000000,77.5356133333333,6.10131866666667
1628000000,77.6034766666667,6.08817166666667
1640000000,77.67523,6.09434133333333
1652000000,77.7330866666667,6.12338233333333
1664000000,77.7731466666667,6.16724066666667
1676000000,77.7926133333333,6.22623433333333
1688000000,77.8085766666667,6.26907966666667
1700000000,77.8136066666667,6.305224
1712000000,77.8238966666667,6.33041466666667
1724000000,77.84594,6.36134366666667
1736000000,77.87575,6.382278
1748000000,77.91864,6.409865
1760000000,77.9657166666667,6.45221433333333
1772000000,78.0106466666667,6.50750833333333
1784000000,78.04918,6.57550866666667
1796000000,78.0771,6.64939766666667
1808000000,78.0976933333333,6.727034
1820000000,78.1091966666667,6.80999133333333
1832000000,78.1086233333333,6.89046266666667
1844000000,78.1061,6.96441633333333
1856000000,78.10286,7.03603566666667
1868000000,78.097,7.10636066666667
1880000000,78.0923433333333,7.17237033333333
1892000000,78.0898233333333,7.24006833333333
1904000000,78.0901566666667,7.30206033333333
1916000000,78.0861733333333,7.371975
1928000000,78.0775933333333,7.44060433333333
1940000000,78.06353,7.523364
1952000000,78.04945,7.59123233333333
1964000000,78.0311966666667,7.66504133333333
1976000000,78.0056733333333,7.737161
1988000000,77.98192,7.802325
2000000000,77.9572233333333,7.864714
2012000000,77.9287566666667,7.926551
2024000000,77.8997066666667,7.98721
2036000000,77.8698,8.047347
2048000000,77.84031,8.103794
2060000000,77.8066266666667,8.156488
2072000000,77.7722333333333,8.20700466666667
2084000000,77.7324666666667,8.255337
2096000000,77.6929833333333,8.298556
2108000000,77.6529966666667,8.33774833333333
2120000000,77.61131,8.37386
2132000000,77.5735733333333,8.405005
2144000000,77.5377066666667,8.43114033333333
2156000000,77.5110433333333,8.45375866666667
2168000000,77.4819033333333,8.475795
2180000000,77.4595566666667,8.49711333333333
2192000000,77.4412466666667,8.51648933333333
2204000000,77.4324433333333,8.534076
2216000000,77.4281,8.549502
2228000000,77.42441,8.57273433333334
2240000000,77.4256833333333,8.59280733333333
2252000000,77.4298166666667,8.62673633333333
2264000000,77.43563,8.65722066666667
2276000000,77.44195,8.68726333333333
2288000000,77.4485233333333,8.718397
2300000000,77.4556866666667,8.75093666666667
2312000000,77.46326,8.78858
2324000000,77.4729333333333,8.827783
2336000000,77.4834066666667,8.86708666666667
2348000000,77.49073,8.911312
2360000000,77.5016833333333,8.956578
2372000000,77.5124466666667,9.004549
2384000000,77.5202466666667,9.05731733333333
2396000000,77.5265266666667,9.11322766666667
2408000000,77.5324766666667,9.17248266666667
2420000000,77.5375966666667,9.235495
2432000000,77.5350033333333,9.300212
2444000000,77.53088,9.36502333333333
2456000000,77.5238733333333,9.431643
2468000000,77.5104633333333,9.50279066666667
2480000000,77.5027066666667,9.56373666666667
2492000000,77.4884066666667,9.62508266666667
2504000000,77.4678666666667,9.69012433333334
2516000000,77.4488666666667,9.75072633333333
2528000000,77.4279233333333,9.812244
2540000000,77.4090366666667,9.86598033333333
2552000000,77.3897,9.91562066666667
2564000000,77.3698433333333,9.96968766666667
2576000000,77.3516433333333,10.0224723333333
2588000000,77.3318433333333,10.07457
2600000000,77.3117433333333,10.1292933333333
2612000000,77.2916933333333,10.1808633333333
2624000000,77.2697833333333,10.2337333333333
2636000000,77.24749,10.2846566666667
2648000000,77.22317,10.3353166666667
2660000000,77.19902,10.38536
2672000000,77.1726466666667,10.4362733333333
2684000000,77.1448233333333,10.4859533333333
2696000000,77.1163866666667,10.5334233333333
2708000000,77.08244,10.5814766666667
2720000000,77.0532733333333,10.6247933333333
2732000000,77.0224,10.6652266666667
2744000000,76.9885,10.70609
2756000000,76.9604566666667,10.7410766666667
2768000000,76.9248766666667,10.77496
2780000000,76.8913,10.8087
2792000000,76.8625833333333,10.8399566666667
2804000000,76.8372566666667,10.8701766666667
2816000000,76.8144766666667,10.8900433333333
2828000000,76.7942966666667,10.9142533333333
2840000000,76.7785666666667,10.93468
2852000000,76.7661766666667,10.95698
2864000000,76.75999,10.97838
2876000000,76.75399,11.0022833333333
2888000000,76.7520566666667,11.0272633333333
2900000000,76.7520533333333,11.0520133333333
2912000000,76.7539466666667,11.0825933333333
2924000000,76.7584166666667,11.11694
2936000000,76.76441,11.1535666666667
2948000000,76.76991,11.1935366666667
2960000000,76.77443,11.2365633333333
2972000000,76.77921,11.2838033333333
2984000000,76.7814133333333,11.3340033333333
2996000000,76.7807733333333,11.38517
3008000000,76.7780566666667,11.4409033333333
3020000000,76.7754566666667,11.49703
3032000000,76.7661933333333,11.5554133333333
3044000000,76.7570933333333,11.6160066666667
3056000000,76.7449966666667,11.67155
3068000000,76.7327566666667,11.7233833333333
3080000000,76.7156133333333,11.78002
3092000000,76.6961666666667,11.8352633333333
3104000000,76.6743466666667,11.88651
3116000000,76.6513066666667,11.9361233333333
3128000000,76.6261733333333,11.98643
3140000000,76.60188,12.0372333333333
3152000000,76.5789933333334,12.08363
3164000000,76.5543433333333,12.1265766666667
3176000000,76.5303866666667,12.1664933333333
3188000000,76.5068233333333,12.2067066666667
3200000000,76.4828766666667,12.2451333333333
3212000000,76.4632466666667,12.28325
3224000000,76.4448433333333,12.32153
3236000000,76.4276266666667,12.35811
3248000000,76.4118466666667,12.3957866666667
3260000000,76.3964166666667,12.43239
3272000000,76.3808633333333,12.47093
3284000000,76.3670466666667,12.5083133333333
3296000000,76.3489933333333,12.5484266666667
3308000000,76.33659,12.5848
3320000000,76.3194633333333,12.6259633333333
3332000000,76.3033133333333,12.6624
3344000000,76.28567,12.7015633333333
3356000000,76.2721166666667,12.7401433333333
3368000000,76.25644,12.7794533333333
3380000000,76.24305,12.8186466666667
3392000000,76.2302166666667,12.8570033333333
3404000000,76.2160433333333,12.8962266666667
3416000000,76.2043533333334,12.9378066666667
3428000000,76.19327,12.9794066666667
3440000000,76.18303,13.0173266666667
3452000000,76.1722933333333,13.0528966666667
3464000000,76.16202,13.0950966666667
3476000000,76.1535733333333,13.1354166666667
3488000000,76.1452366666667,13.17788
3500000000,76.13558,13.22069
3512000000,76.12774,13.26344
3524000000,76.1189366666667,13.30889
3536000000,76.1120866666667,13.3550433333333
3548000000,76.1008933333333,13.39827
3560000000,76.09406,13.4444266666667
3572000000,76.0851166666667,13.4920233333333
3584000000,76.0731933333333,13.5411233333333
3596000000,76.0597,13.58983
3608000000,76.0491933333333,13.63964
3620000000,76.0344533333333,13.6892633333333
3632000000,76.0193466666667,13.7404866666667
3644000000,76.0075966666667,13.7884066666667
3656000000,75.99164,13.8375066666667
3668000000,75.97258,13.8874
3680000000,75.9562366666667,13.9371066666667
3692000000,75.9385733333333,13.9879133333333
3704000000,75.91869,14.0381766666667
3716000000,75.89961,14.08665
3728000000,75.87886,14.1336866666667
3740000000,75.8561033333333,14.1802333333333
3752000000,75.8324166666667,14.2251433333333
3764000000,75.81069,14.2721866666667
3776000000,75.7870733333333,14.31802
3788000000,75.7646033333333,14.3641466666667
3800000000,75.74269,14.41003
3812000000,75.7190733333333,14.4527833333333
3824000000,75.6959633333333,14.49794
3836000000,75.6711766666667,14.5412733333333
3848000000,75.6464433333333,14.5849433333333
3860000000,75.6228533333333,14.6270033333333
3872000000,75.6026333333333,14.6709066666667
3884000000,75.5851566666667,14.71157
3896000000,75.5601333333333,14.75521
3908000000,75.5398933333333,14.7999133333333
3920000000,75.5178333333333,14.8449366666667
3932000000,75.49916,14.8829033333333
3944000000,75.4778433333333,14.9253266666667
3956000000,75.4555533333333,14.9629566666667
