Reference 2,,
f(GHz)           ,e1,e2
4388000000,15.0460733333333,12.0508933333333
4400000000,15.0144866666667,12.04004
4412000000,14.9833733333333,12.0299866666667
4424000000,14.9548833333333,12.0179966666667
4436000000,14.9276233333333,12.00695
4448000000,14.9003333333333,11.9932
4460000000,14.8736166666667,11.97756
4472000000,14.84554,11.9589033333333
4484000000,14.81677,11.9417266666667
4496000000,14.7839566666667,11.9266633333333
4508000000,14.7506133333333,11.9133233333333
4520000000,14.7165833333333,11.9005733333333
4532000000,14.6834533333333,11.8935966666667
4544000000,14.6509433333333,11.8835
4556000000,14.6227466666667,11.87086
4568000000,14.5949333333333,11.85504
4580000000,14.5671833333333,11.8389733333333
4592000000,14.53887,11.8231233333333
4604000000,14.5087166666667,11.80743
4616000000,14.4782933333333,11.79567
4628000000,14.4453433333333,11.7844733333333
4640000000,14.4138133333333,11.7756666666667
4652000000,14.38355,11.7683066666667
4664000000,14.3557566666667,11.7589933333333
4676000000,14.3276833333333,11.7497966666667
4688000000,14.3022,11.73935
4700000000,14.27531,11.7253566666667
4712000000,14.25114,11.7125233333333
4724000000,14.22923,11.6959933333333
4736000000,14.20735,11.6796433333333
4748000000,14.18312,11.66187
4760000000,14.1560233333333,11.64576
4772000000,14.13044,11.62765
4784000000,14.1006766666667,11.6123433333333
4796000000,14.0694866666667,11.6004566666667
4808000000,14.0393833333333,11.5864433333333
4820000000,14.0091133333333,11.57831
4832000000,13.9805933333333,11.56719
4844000000,13.9545666666667,11.5554866666667
4856000000,13.9299466666667,11.5421833333333
4868000000,13.9060366666667,11.52731
4880000000,13.8814766666667,11.5133266666667
4892000000,13.8566833333333,11.49916
4904000000,13.8292966666667,11.48474
4916000000,13.8021,11.4733733333333
4928000000,13.7741333333333,11.46343
4940000000,13.74627,11.4532166666667
4952000000,13.71868,11.44512
4964000000,13.6933366666667,11.43739
4976000000,13.66878,11.4283466666667
4988000000,13.6478933333333,11.4168466666667
5000000000,13.6300133333333,11.4033033333333
5012000000,13.61131,11.3872566666667
5024000000,13.5924766666667,11.36803
5036000000,13.5718366666667,11.34916
5048000000,13.5464133333333,11.3301366666667
5060000000,13.5180033333333,11.31454
5072000000,13.4911,11.3010266666667
5084000000,13.4618033333333,11.2893766666667
5096000000,13.4342733333333,11.2793266666667
5108000000,13.4079466666667,11.2684733333333
5120000000,13.3837733333333,11.2575066666667
5132000000,13.3608466666667,11.2433833333333
5144000000,13.3376866666667,11.2289533333333
5156000000,13.3174866666667,11.2144733333333
5168000000,13.29478,11.20324
5180000000,13.2716066666667,11.18941
5192000000,13.24755,11.17615
5204000000,13.2233233333333,11.1650166666667
5216000000,13.1984166666667,11.1538666666667
5228000000,13.1725333333333,11.1431633333333
5240000000,13.1494033333333,11.1329433333333
5252000000,13.1278266666667,11.12139
5264000000,13.10614,11.1101633333333
5276000000,13.0878266666667,11.0988866666667
5288000000,13.0702933333333,11.0868833333333
5300000000,13.0531466666667,11.0704633333333
5312000000,13.0343966666667,11.0538633333333
5324000000,13.01644,11.03625
5336000000,12.99314,11.0178566666667
5348000000,12.9691133333333,11.0033333333333
5360000000,12.9434366666667,10.9886233333333
5372000000,12.9189233333333,10.97725
5384000000,12.8933866666667,10.9658333333333
5396000000,12.8694433333333,10.9576033333333
5408000000,12.8493466666667,10.94341
5420000000,12.83131,10.9285166666667
5432000000,12.8113833333333,10.9134033333333
5444000000,12.7918833333333,10.8976633333333
5456000000,12.77165,10.8813233333333
5468000000,12.74966,10.86615
5480000000,12.7234833333333,10.8548833333333
5492000000,12.6990133333333,10.84669
5504000000,12.6744566666667,10.8409266666667
5516000000,12.65263,10.8345
5528000000,12.63429,10.8280933333333
5540000000,12.61796,10.8179733333333
5552000000,12.6011433333333,10.80561
5564000000,12.5876333333333,10.7909266666667
5576000000,12.5747333333333,10.77489
5588000000,12.5627766666667,10.7583033333333
5600000000,12.5474633333333,10.7394366666667
5612000000,12.5276066666667,10.72194
5624000000,12.5054166666667,10.7042566666667
5636000000,12.4823433333333,10.69113
5648000000,12.4568766666667,10.6767666666667
5660000000,12.4339933333333,10.6645966666667
5672000000,12.41108,10.6529633333333
5684000000,12.38776,10.64101
5696000000,12.36613,10.6297
5708000000,12.3490966666667,10.6185266666667
5720000000,12.33278,10.6057266666667
5732000000,12.31667,10.5919333333333
5744000000,12.2980766666667,10.57772
5756000000,12.2808533333333,10.5650566666667
5768000000,12.26165,10.55167
5780000000,12.2401766666667,10.5396733333333
5792000000,12.21839,10.5304466666667
5804000000,12.19606,10.5237766666667
5816000000,12.1756066666667,10.5172466666667
5828000000,12.15956,10.50932
5840000000,12.14667,10.4996333333333
5852000000,12.13617,10.48632
5864000000,12.1261433333333,10.4703
5876000000,12.1141233333333,10.45173
5888000000,12.0995633333333,10.4323266666667
5900000000,12.08111,10.41554
5912000000,12.05932,10.4002833333333
5924000000,12.0373133333333,10.3879033333333
5936000000,12.0146833333333,10.3776733333333
5948000000,11.9953166666667,10.3679433333333
5960000000,11.9773233333333,10.3570866666667
5972000000,11.9606233333333,10.34543
5984000000,11.9445666666667,10.3325866666667
5996000000,11.9287433333333,10.3194833333333
6008000000,11.91343,10.30653
6020000000,11.89709,10.29509
6032000000,11.8785266666667,10.28213
6044000000,11.8617933333333,10.2717033333333
6056000000,11.8425166666667,10.2610633333333
